year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type
2020,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2020,اوغسطس,المدينة المنورة,,31595346,6219.910000000001,30,معتمدة,سكني,شقة
2020,اوغسطس,المدينة المنورة,,11531325,6664.900000000001,17,معتمدة,سكني,بيت
2020,اوغسطس,المدينة المنورة,,43955990,51698.48520000001,76,معتمدة,تجاري,
2020,اوغسطس,المدينة المنورة,,42967990,48376.225200000015,74,معتمدة,تجاري,قطعة أرض
2020,اوغسطس,المدينة المنورة,,608000,331.81,1,معتمدة,تجاري,فيلا
2020,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2020,اوغسطس,المدينة المنورة,,380000,2990.45,1,معتمدة,تجاري,بيت
2020,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2020,اوغسطس,المدينة المنورة,,8021500,339406.02999999997,30,معتمدة,زراعي,
2020,اوغسطس,المدينة المنورة,,6030000,2597.44,18,معتمدة,زراعي,قطعة أرض
2020,اوغسطس,المدينة المنورة,,1991500,336808.58999999997,12,معتمدة,زراعي,أرض زراعية
2020,سبتمبر,المدينة المنورة,,423059254,791818.5474,815,معتمدة,,
2020,سبتمبر,المدينة المنورة,,361767919,457950.0734,714,معتمدة,سكني,
2020,سبتمبر,المدينة المنورة,,312872736,441022.0684,642,معتمدة,سكني,قطعة أرض
2020,سبتمبر,المدينة المنورة,,3721175,1265.59,4,معتمدة,سكني,فيلا
2020,سبتمبر,المدينة المنورة,,38843602,10387.935000000001,51,معتمدة,سكني,شقة
2020,سبتمبر,المدينة المنورة,,6330406,5274.48,17,معتمدة,سكني,بيت
2020,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2020,سبتمبر,المدينة المنورة,,59612835,60599.72399999998,90,معتمدة,تجاري,
2020,سبتمبر,المدينة المنورة,,50357644,56744.41399999998,86,معتمدة,تجاري,قطعة أرض
2020,سبتمبر,المدينة المنورة,,1842836,762.31,2,معتمدة,تجاري,فيلا
2020,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2020,سبتمبر,المدينة المنورة,,1350000,2737.46,1,معتمدة,تجاري,مركز تجاري
2020,سبتمبر,المدينة المنورة,,6062355,355.54,1,معتمدة,تجاري,بيت
2020,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2020,سبتمبر,المدينة المنورة,,1678500,273268.75,11,معتمدة,زراعي,
2020,سبتمبر,المدينة المنورة,,563000,190.35,1,معتمدة,زراعي,قطعة أرض
2020,سبتمبر,المدينة المنورة,,1115500,273078.4,10,معتمدة,زراعي,أرض زراعية
2020,اكتوبر,المدينة المنورة,,432747296,1347761.5790000004,821,معتمدة,,
2020,اكتوبر,المدينة المنورة,,324578870,397185.2490000002,679,معتمدة,سكني,
2020,اكتوبر,المدينة المنورة,,306911087,387926.3790000002,646,معتمدة,سكني,قطعة أرض
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2020,اكتوبر,المدينة المنورة,,1522951,1027.73,2,معتمدة,سكني,فيلا
2020,اكتوبر,المدينة المنورة,,3780232,1614.96,11,معتمدة,سكني,شقة
2020,اكتوبر,المدينة المنورة,,12364600,6616.18,20,معتمدة,سكني,بيت
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة
2020,اكتوبر,المدينة المنورة,,89998575,77518.41,110,معتمدة,تجاري,
2020,اكتوبر,المدينة المنورة,,82498575,76775.09,109,معتمدة,تجاري,قطعة أرض
2020,اكتوبر,المدينة المنورة,,7500000,743.32,1,معتمدة,تجاري,عمارة
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2020,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2020,اكتوبر,المدينة المنورة,,18169851,873057.9200000002,32,معتمدة,زراعي,
2020,اكتوبر,المدينة المنورة,,11221756,469809.70000000007,17,معتمدة,زراعي,قطعة أرض
2020,اكتوبر,المدينة المنورة,,6948095,403248.22000000003,15,معتمدة,زراعي,أرض زراعية
2020,نوفمبر,المدينة المنورة,,790670344,1916474.057,1002,معتمدة,,
2020,نوفمبر,المدينة المنورة,,593922212,999152.1670000005,844,معتمدة,سكني,
2020,نوفمبر,المدينة المنورة,,566359104,985190.7200000004,793,معتمدة,سكني,قطعة أرض
2020,نوفمبر,المدينة المنورة,,1942428,1603.1799999999998,2,معتمدة,سكني,عمارة
2020,نوفمبر,المدينة المنورة,,2625000,1142.88,3,معتمدة,سكني,فيلا
2020,نوفمبر,المدينة المنورة,,19213880,7228.917,28,معتمدة,سكني,شقة
2020,نوفمبر,المدينة المنورة,,100000,46.64,2,معتمدة,سكني,معرض/محل
2020,نوفمبر,المدينة المنورة,,3681800,3939.83,16,معتمدة,سكني,بيت
2020,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2020,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2020,نوفمبر,المدينة المنورة,,118850398,97034.94000000002,128,معتمدة,تجاري,
2020,نوفمبر,المدينة المنورة,,116610398,96298.94000000002,126,معتمدة,تجاري,قطعة أرض
2020,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2020,نوفمبر,المدينة المنورة,,2240000,736.0,2,معتمدة,تجاري,شقة
2020,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2020,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2020,نوفمبر,المدينة المنورة,,77897734,820286.9499999998,30,معتمدة,زراعي,
2020,نوفمبر,المدينة المنورة,,3991000,1587.0800000000002,9,معتمدة,زراعي,قطعة أرض
2020,نوفمبر,المدينة المنورة,,73906734,818699.8699999999,21,معتمدة,زراعي,أرض زراعية
2020,ديسمبر,المدينة المنورة,,593812097,1592568.9070000001,916,معتمدة,,
2020,ديسمبر,المدينة المنورة,,430295307,461911.67700000014,741,معتمدة,سكني,
2020,ديسمبر,المدينة المنورة,,397592536,444538.0430000001,678,معتمدة,سكني,قطعة أرض
2020,ديسمبر,المدينة المنورة,,1663222,953.76,2,معتمدة,سكني,عمارة
2020,ديسمبر,المدينة المنورة,,3949800,2118.65,5,معتمدة,سكني,فيلا
2020,ديسمبر,المدينة المنورة,,22401454,6563.064,38,معتمدة,سكني,شقة
2020,ديسمبر,المدينة المنورة,,4288295,4705.54,17,معتمدة,سكني,بيت
2020,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2020,ديسمبر,المدينة المنورة,,400000,3032.62,1,معتمدة,سكني,إستراحة
2020,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2020,ديسمبر,المدينة المنورة,,122509508,132575.75000000006,135,معتمدة,تجاري,
2020,ديسمبر,المدينة المنورة,,120809508,131771.31000000006,133,معتمدة,تجاري,قطعة أرض
2020,ديسمبر,المدينة المنورة,,1200000,400.0,1,معتمدة,تجاري,فيلا
2020,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2020,ديسمبر,المدينة المنورة,,500000,404.44,1,معتمدة,تجاري,بيت
2020,ديسمبر,المدينة المنورة,,41007282,998081.48,40,معتمدة,زراعي,
2020,ديسمبر,المدينة المنورة,,7491000,62819.79,16,معتمدة,زراعي,قطعة أرض
2020,ديسمبر,المدينة المنورة,,33516282,935261.69,24,معتمدة,زراعي,أرض زراعية
2021,يناير,المدينة المنورة,,466855417,2261198.4317,838,معتمدة,,
2021,يناير,المدينة المنورة,,359936394,440839.0217000001,684,معتمدة,سكني,
2021,يناير,المدينة المنورة,,338714370,369887.4250000001,635,معتمدة,سكني,قطعة أرض
2021,يناير,المدينة المنورة,,500000,638.14,1,معتمدة,سكني,عمارة
2021,يناير,المدينة المنورة,,2800000,1680.0,2,معتمدة,سكني,فيلا
2021,يناير,المدينة المنورة,,9792024,3217.1566999999995,20,معتمدة,سكني,شقة
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مركز تجاري
2021,يناير,المدينة المنورة,,7530000,11357.260000000002,25,معتمدة,سكني,بيت
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,يناير,المدينة المنورة,,600000,54059.04,1,معتمدة,سكني,أرض زراعية
2021,يناير,المدينة المنورة,,74957323,66959.40999999999,97,معتمدة,تجاري,
2021,يناير,المدينة المنورة,,71557323,65759.40999999999,94,معتمدة,تجاري,قطعة أرض
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,يناير,المدينة المنورة,,3400000,1200.0,3,معتمدة,تجاري,شقة
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,يناير,المدينة المنورة,,31961700,1753400.0,57,معتمدة,زراعي,
2021,يناير,المدينة المنورة,,12116500,93945.71000000002,21,معتمدة,زراعي,قطعة أرض
2021,يناير,المدينة المنورة,,19845200,1659454.29,36,معتمدة,زراعي,أرض زراعية
2021,فبراير,المدينة المنورة,,721430860,3922991.933299999,1076,معتمدة,,
2021,فبراير,المدينة المنورة,,503677624,525147.989,860,معتمدة,سكني,
2021,فبراير,المدينة المنورة,,475082232,498382.3769999999,806,معتمدة,سكني,قطعة أرض
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,فبراير,المدينة المنورة,,898500,400.0,1,معتمدة,سكني,فيلا
2021,فبراير,المدينة المنورة,,8910750,3282.452,20,معتمدة,سكني,شقة
2021,فبراير,المدينة المنورة,,15036142,15803.6,31,معتمدة,سكني,بيت
2021,فبراير,المدينة المنورة,,3750000,7279.5599999999995,2,معتمدة,سكني,مرفق
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2021,فبراير,المدينة المنورة,,155640609,117332.40430000001,139,معتمدة,تجاري,
2021,فبراير,المدينة المنورة,,117597268,115185.82430000001,136,معتمدة,تجاري,قطعة أرض
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل
2021,فبراير,المدينة المنورة,,400000,355.49,1,معتمدة,تجاري,مركز تجاري
2021,فبراير,المدينة المنورة,,37643341,1791.0900000000001,2,معتمدة,تجاري,بيت
2021,فبراير,المدينة المنورة,,62112627,3280511.539999999,77,معتمدة,زراعي,
2021,فبراير,المدينة المنورة,,17812000,35805.46,24,معتمدة,زراعي,قطعة أرض
2021,فبراير,المدينة المنورة,,44300627,3244706.079999999,53,معتمدة,زراعي,أرض زراعية
2021,مارس,المدينة المنورة,,798608392,3596939.184,1245,معتمدة,,
2021,مارس,المدينة المنورة,,636424130,956288.7250000006,1051,معتمدة,سكني,
2021,مارس,المدينة المنورة,,585381677,788175.5350000005,993,معتمدة,سكني,قطعة أرض
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,مارس,المدينة المنورة,,2255000,767.55,2,معتمدة,سكني,فيلا
2021,مارس,المدينة المنورة,,16720047,3746.6899999999996,23,معتمدة,سكني,شقة
2021,مارس,المدينة المنورة,,30967406,10774.43,31,معتمدة,سكني,بيت
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة
2021,مارس,المدينة المنورة,,1100000,152824.52,2,معتمدة,سكني,أرض زراعية
2021,مارس,المدينة المنورة,,130601216,256768.80899999998,117,معتمدة,تجاري,
2021,مارس,المدينة المنورة,,128486296,213506.04899999997,114,معتمدة,تجاري,قطعة أرض
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,مارس,المدينة المنورة,,1414920,730.34,2,معتمدة,تجاري,بيت
2021,مارس,المدينة المنورة,,700000,42532.42,1,معتمدة,تجاري,أرض زراعية
2021,مارس,المدينة المنورة,,31583046,2383881.6499999994,77,معتمدة,زراعي,
2021,مارس,المدينة المنورة,,15249396,74012.12999999999,28,معتمدة,زراعي,قطعة أرض
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,بيت
2021,مارس,المدينة المنورة,,16333650,2309869.5199999996,49,معتمدة,زراعي,أرض زراعية
2021,ابريل,المدينة المنورة,,461478473,1424739.1774000002,558,معتمدة,,
2021,ابريل,المدينة المنورة,,297461143,259990.10939999996,415,معتمدة,سكني,
2021,ابريل,المدينة المنورة,,273399159,248714.16639999996,374,معتمدة,سكني,قطعة أرض
2021,ابريل,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,ابريل,المدينة المنورة,,2125000,1092.5,3,معتمدة,سكني,فيلا
2021,ابريل,المدينة المنورة,,10833221,4000.3229999999994,23,معتمدة,سكني,شقة
2021,ابريل,المدينة المنورة,,11103763,6183.120000000001,15,معتمدة,سكني,بيت
2021,ابريل,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2021,ابريل,المدينة المنورة,,98953335,55867.84,76,معتمدة,تجاري,
2021,ابريل,المدينة المنورة,,93996555,55151.57,74,معتمدة,تجاري,قطعة أرض
2021,ابريل,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,ابريل,المدينة المنورة,,4956780,716.27,2,معتمدة,تجاري,بيت
2021,ابريل,المدينة المنورة,,65063995,1108881.2280000001,67,معتمدة,زراعي,
2021,ابريل,المدينة المنورة,,28779800,10969.568000000001,48,معتمدة,زراعي,قطعة أرض
2021,ابريل,المدينة المنورة,,36284195,1097911.6600000001,19,معتمدة,زراعي,أرض زراعية
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مرفق
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,معرض/محل
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,بيت
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,عمارة
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,معرض/محل
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,,
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية
